"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"3228","HELGE LEIKVIK HAVFISKE
                ","923856072","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3229","HEMGJORT AS
                ","923748261","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3230","HILL BRUUN AS
                ","923841911","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3231","HIMMEL AV SKJØNNHET AS
                ","923981195","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3232","HOB LAKSELV AS
                ","923886699","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3233","HOFSØY NATURBARNEHAGE AS
                ","923931104","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3234","HOFT EIENDOM AS
                ","923830324","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3235","HRCT AS
                ","923975101","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3236","HUSAN AS
                ","823947852","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3237","IMES GRUPPEN AS
                ","923884785","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3238","INDRE GRYTØY GRUNNEIERLAG SA
                ","923380043","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3239","INGENIØR ANTONSEN
                ","899005422","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3240","JEJO HOLDING AS
                ","923780483","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3241","JG BYGG AS
                ","923930833","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3242","JOHNNY 24 AS
                ","923834087","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3243","JV SKJERVØY AS
                ","923946772","2019-11-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3244","K.A.H INVEST AS
                ","823833962","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3245","KRÆMER PARKERING HJELPESELSKAP AS
                ","923803599","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3246","KSVENDSEN KRISTIAN HALLANGEN SVENDSEN
                ","823778732","2019-11-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3247","KVÆFJORD MILJØJORD SA
                ","923367128","2019-11-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3248","LAILA-MERETHE MYRHAUG
                ","823881932","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3249","LEON ALEXANDER KJOKKEN KONSULT LEON ALEXANDER BOSTRÖM LAURIN
                ","923873511","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3250","LEPI AS
                ","923853553","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3251","LETTARE LIV AS
                ","823657242","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3252","LIVSMINNER JENSEN
                ","923665579","2019-11-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3253","MAGIC ROOM AS
                ","923826424","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3254","MARK DE WITT GARD
                ","923939482","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3255","MECONO TROMSØ AS
                ","923792317","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3256","MIDT TROMS KJØRESKOLE AS
                ","923822828","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3257","MONY REGNSKAP AS
                ","923841989","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3258","MOSTUN INVEST AS
                ","923729828","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3259","MOTUS LÆRING AS
                ","923766308","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3260","NERGAARD HOLDING AS
                ","923942262","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3261","NILSEN SHOP
                ","823869762","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3262","NIRVA HUSKIES LARSEN
                ","918288333","2019-11-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3263","NORDLI GÅRD
                ","923874593","2019-11-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3264","NORDLYS BIL AS
                ","923813012","2019-11-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3265","NORTH LASH SMILGIUTE
                ","923874186","2019-11-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3266","NORTHERN LIGHT ART AS
                ","923768416","2019-11-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3267","OKTS HOLDING AS
                ","923822143","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3268","PILAR ENTREPRENØR AS
                ","923803785","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3269","PLANETHIQUE AS
                ","923711015","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3270","REBBS AS
                ","923844023","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3271","REKTOR HORST GATE 21 AS
                ","923786104","2019-11-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3272","ROADPAY AS
                ","923792090","2019-11-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3273","RØSTAD INVEST AS
                ","923981748","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3274","S FELLES AS
                ","923884351","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3275","SALANGSVERKET MARINA SA
                ","921010141","2019-11-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3276","SANDELIN AS
                ","923748350","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3277","SANDNES RESTAURANT AS
                ","823816502","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3278","SBN AS
                ","923851518","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3279","SENJA PHOTO TOURS KIM ROAR JENSSEN
                ","923888012","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3280","SENJAUTVIKLING AS
                ","823837062","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3281","SFE HOLDING AS
                ","923835970","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3282","SIREVAAG BIOKRAFTVARME AS
                ","923825983","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3283","SKIPPERGATA 11 AS
                ","923751173","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3284","SLETTA VANNVERK SA
                ","922768730","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3285","SOMMARØY FRYSEANLEGG AS
                ","923750983","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3286","STORGATA 61-63 AS
                ","923756299","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3287","SVERDRUPKAIA AS
                ","923929606","2019-11-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3288","SØSTRENE MACK AS
                ","923973974","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3289","THOMMY INVEST AS
                ","923855211","2019-11-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3290","TOJOJO EIENDOM AS
                ","923748113","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3291","TROMSØ LODGE AS
                ","923963189","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3292","TT LEIF-MAGNE KLÆBOE AS
                ","823827482","2019-11-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3293","TUNDRA CAMP AS
                ","923822267","2019-11-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3294","UDG HUW MAX MACANDREIS
                ","923881344","2019-11-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3295","UNIVERSAL TJENESTE LTD
                ","923807217","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3296","VABENE TROMSØ AS
                ","923766391","2019-11-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3297","VESTREGATA 40 AS
                ","923942130","2019-11-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3298","VIKAN UTLEIE AS
                ","923848649","2019-11-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3299","VOLVO 2 AS
                ","923827358","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3300","WARVIK LYS OG SCENE
                ","923955674","2019-11-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3301","WILHELMSEN BYGG & VEGSERVICE AS
                ","923813446","2019-11-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3302","WLE AS
                ","923730141","2019-11-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3303","ÅSRYGGEN PANORAMA AS
                ","923756078","2019-11-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3304","55 KOLLEKTIVET AS
                ","924015829","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3305","ÁGYWORLD AS
                ","923992804","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3306","ALSVIK HOLDING AS
                ","924116293","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3307","ANLEGGS CONSULT AS
                ","924303727","2019-12-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3308","ARRO NORD AS
                ","923992359","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3309","ASPEN HOLDING AS
                ","924195916","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3310","AURORA SPIRIT DISTILLERY AS
                ","911812401","2019-12-05","Rettelse av foretaksnavn                          
                ","Troms","Før"
"3311","BJØRKA HOLDING AS
                ","924200952","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3312","BRATTSTIMOBILREP ODDLEIF BRATTSTI
                ","924115661","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3313","BRÅTHEN SAFE BUDSERVICE
                ","924199857","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3314","CHADSEN HOLDING AS
                ","824194882","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3315","CORPOTECH AS
                ","924117265","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3316","DHT HOLDING AS
                ","924279664","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3317","DYRØYMAT EIENDOM AS
                ","924025468","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3318","ECORN FINANS AS
                ","924118008","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3319","EIRIK MONSEN AS
                ","924276940","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3320","ELISABETH BENONISEN
                ","924017376","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3321","EMS VIDEO AS
                ","924117184","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3322","FJELLFROSKVATN FISKE- OG UTMARKSLAG SA
                ","924017899","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3323","FJORDGÅRD FISKERIHAVN AS
                ","924293608","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3324","GAUTE MONSEN AS
                ","924276924","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3325","GCK HOLDING AS
                ","924202386","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3326","HANSON DIGITS
                ","924049111","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3327","HARSTAD STUDENTBAND DA
                ","923172963","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3328","HILDE HOLDING AS
                ","924288434","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3329","HILLESTAD SKITJENESTER
                ","924207043","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3330","HSO HOLDING AS
                ","924301694","2019-12-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3331","ISHAVSTAKST AS
                ","924047631","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3332","JOCO BYGG AS
                ","923957162","2019-12-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3333","JØRN ANTONSEN HOLDING AS
                ","924002700","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3334","KAFFELI AS
                ","824278652","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3335","KARLSEN SPESIALTAKSERING
                ","924016426","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3336","KJELDEREN SAMFUNNSHUS SA
                ","922708444","2019-12-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3337","KNUT MO EMBALLASJE KONSULENT
                ","924008849","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3338","KUNST Å FRITID I DITT LAND CHRISTIAN JENSEN
                ","924200057","2019-12-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3339","KVALØYA BIKKVOGNSERVICE AS
                ","923993371","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3340","LANGVASSLI ARRANGEMENT
                ","923987746","2019-12-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3341","LARS DREIERSTAD
                ","924288108","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3342","LTH INVEST AS
                ","924285184","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3343","MANNDALEN TAK AS
                ","924018410","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3344","NINA J HOLDING AS
                ","924288310","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3345","NJALLA AS
                ","924278390","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3346","NNBK HOLDING AS
                ","924294000","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3347","NORKJØP AS
                ","924032723","2019-12-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3348","NORMAT EIENDOM AS
                ","924032774","2019-12-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3349","NYHEIM FORVALTNING AS
                ","924017686","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3350","OLE JOHANNES MONSEN HOLDING AS
                ","924276932","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3351","REINLAND
                ","923615075","2019-12-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3352","RINGVEIEN 71 B AS
                ","924286733","2019-12-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3353","RKN HOLDING AS
                ","924202319","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3354","RP-INVEST AS
                ","924116544","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3355","SELSBANE HOLDING AS
                ","924039388","2019-12-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3356","SOMMARØY ARCTIC SUMMIT AS
                ","924005416","2019-12-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3357","STG 25 II AS
                ","924116412","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3358","SVARTFOSS ADVENTURE AS
                ","924115971","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3359","TANNLEGE SISSEL STORLI AS
                ","924191643","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3360","TARIK RADWAN DWEK KEBAB MASTER
                ","924023929","2019-12-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3361","TILO HOLDING AS
                ","924209879","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3362","TINTTU AS
                ","924016035","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3363","TOMALLO HOLDING AS
                ","924194820","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3364","TONTO BOLIG AS
                ","923981470","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3365","TONTO EIENDOM AS
                ","923813004","2019-12-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3366","TROLLFJORD EXPERIENCE AS
                ","924296984","2019-12-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3367","TROND HAUG
                ","924056827","2019-12-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3368","UTVIKLING OG KOMPETANSE AS
                ","924056894","2019-12-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3369","VEGARD MONSEN AS
                ","924276916","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3370","VIB HOLDING AS
                ","924209771","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3371","VIDEODRIFT AS
                ","824117292","2019-12-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3372","WILLY SANDLAND
                ","924046074","2019-12-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3373","WINNA TORVIK
                ","924281871","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3374","YNNI INVEST AS
                ","924284676","2019-12-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3375","A MILLION PINEAPPLES DA
                ","924419377","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3376","A. SØRENSEN HOLDING AS
                ","924445297","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3377","ACRUTIMON AS
                ","924355727","2020-01-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3378","AMIR HABIBI
                ","924422688","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3379","ANDØRJA STORVALD SA
                ","923799486","2020-01-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3380","ANN-EVA STORM AS
                ","924520345","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3381","APROPO AS
                ","924454113","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3382","ARCTIC OMEGA-3 NORWAY AS
                ","924411678","2020-01-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3383","ARCTIC SAILS AS
                ","924394552","2020-01-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3384","ASTAFJORD EXPORT AS
                ","924413549","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3385","AUSTERFJORDEN BØRGE JENTOFTSEN
                ","924368632","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3386","AWEN AS
                ","924468491","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3387","BAKKEMO TOM REMI HANSEN
                ","820936272","2020-01-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3388","BALSFJORD NÆRINGSUTVIKLING AS
                ","824357552","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3389","BEAUTYDERMARIANO NEPTHALIE RAMOS MARIANO
                ","924440619","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3390","BOIGA AS
                ","924426969","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3391","BROKEN HARRY DA
                ","824449392","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3392","BROVINGEN BORETTSLAG
                ","924318562","2020-01-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3393","CANION AS
                ","824525722","2020-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3394","CONSTERRO AS
                ","924519363","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3395","COOL TOUR TROMSØ - SZCZERBA
                ","924396423","2020-01-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3396","DAG TESSEM UTLEIE AS
                ","924368055","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3397","DIDRIKSEN GÅRD
                ","924390417","2020-01-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3398","DIGITAL AKTIVITET AS
                ","924505532","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3399","DIVIDALSBYGG AS
                ","924392010","2020-01-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3400","ECLIPSE EIENDOM AS
                ","924524375","2020-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3401","EJAK HOLDING AS
                ","924374101","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3402","EMMAS DRIFT AS
                ","924380098","2020-01-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3403","ENTREPRENØR VEBJØRN A STORMO
                ","924463848","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3404","ERSFJORD GRUNNVANNVERK SA
                ","923995692","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3405","FALCK PROPERTIES AS
                ","924494417","2020-01-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3406","FIBERFISH AS
                ","924329262","2020-01-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3407","FRONT BYGGSERVICE AS
                ","924360445","2020-01-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3408","FYRIN AS
                ","924330600","2020-01-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3409","GOOD GUESS DA
                ","924431164","2020-01-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3410","H-MEDIA AS
                ","924409444","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3411","HANSEN HELBERG
                ","924458836","2020-01-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3412","HN HELSE HEIDI NEVERDAL
                ","924497270","2020-01-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3413","HØIZ - MIKAEL HØISETH
                ","924425407","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3414","IBESTAD SKIPSHUGGING & SANERING AS
                ","924528087","2020-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3415","ICARAVAN RENTAL AS
                ","923772308","2020-01-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3416","INFRONT UTVIKLING AS
                ","923810579","2020-01-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3417","INGER HELENE AS
                ","924506180","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3418","J&T BYGG AS
                ","924467320","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3419","JE PROSJEKT AS
                ","924468262","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3420","JENSSEN ALLSERVICE AS
                ","924455403","2020-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3421","JHF BYGG AS
                ","924419784","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3422","KARLS EIENDOM AS
                ","924528737","2020-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3423","KILAAKER GÅRD DA
                ","924397764","2020-01-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3424","KLART AS
                ","924509066","2020-01-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3425","KVALKJEFTEN HOLDING AS
                ","924447354","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3426","KVÆFJORD MATKULTUR SA
                ","923809619","2020-01-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3427","LARSENG HOLDING AS
                ","924387629","2020-01-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3428","LEIF MAGNE OLSEN
                ","924030003","2020-01-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3429","LOKA HOLDING AS
                ","924373776","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3430","LYNGEN VED SENTRAL AS
                ","924351225","2020-01-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3431","LYNGEN VISTA AS
                ","924412380","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3432","MÁIGON FILM AS
                ","924377461","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3433","MANCHE AS
                ","924359498","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3434","MARIUS KIELA
                ","924327154","2020-01-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3435","MATUKHERRERA MATIAS MANUEL HERRERA
                ","924474882","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3436","MEDILUX AS
                ","924518596","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3437","MICHALSEN INVEST AS
                ","924367822","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3438","MRJ-HOLDING AS
                ","924446676","2020-01-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3439","MÅLSNESODDEN VANNANDELSLAG SA
                ","921091354","2020-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3440","NAGI-SILVIAN ABOUSALEH
                ","924013524","2020-01-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3441","NAIMAK AS
                ","824467692","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3442","NEATE AS
                ","924379413","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3443","NORD-NORSK TRAFIKKSYSTEM AS
                ","924468246","2020-01-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3444","NORDAVIND UTVIKLING AS
                ","924404973","2020-01-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3445","NYE STORTORGET 4 AS
                ","924367962","2020-01-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3446","O ADOLFSEN MASKIN
                ","924479744","2020-01-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3447","OLSEN'S BILPLEIE
                ","924496479","2020-01-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3448","PRO LASH ACADEMY AS
                ","824528292","2020-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3449","PROPELLEN AS
                ","924373210","2020-01-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
"3450","PUSH HOLDING AS
                ","924428341","2020-01-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Før"
